Geo Point;Geo Shape;gml_id;id;nom;code_insee;nom_com;longitude;latitude
48.031885791208126, -4.644345554143786;"{""coordinates"": [-4.644345554143786, 48.031885791208126], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503306;D29503306;Croas Landrer;29168;Plogoff;-4.6442313;48.031902
48.21502957687377, -4.07349817131453;"{""coordinates"": [-4.07349817131453, 48.21502957687377], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504940;D29504940;Centre;29222;Port-Launay;-4.0735326;48.21504
47.64595291994433, -2.7218986435000496;"{""coordinates"": [-2.72189864350005, 47.64595291994433], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000537;D562000537;Vannes/Collège Cousteau;56243;Séné;-2.7218986;47.645954
47.65803061674439, -2.971842588299978;"{""coordinates"": [-2.971842588299978, 47.65803061674439], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000132;D562000132;Pluneret/Kerplouz;56007;Auray;-2.9718425;47.65803
48.078193264370555, -4.191638969995847;"{""coordinates"": [-4.191638969995847, 48.078193264370555], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503321;D29503321;Bourg;29169;Plogonnec;-4.1914663;48.07834
48.65827962207973, -2.850790406201853;"{""coordinates"": [-2.850790406201853, 48.65827962207973], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501187;D221501187;ST QUAY PX Kertugal;22325;Saint-Quay-Portrieux;-2.8509872;48.658154
47.99004812493213, -4.131717566358503;"{""coordinates"": [-4.131717566358503, 47.99004812493213], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505162;D29505162;Avenue des Oiseaux;29232;Quimper;-4.131802;47.990158
47.958127492446124, -2.5465609261999496;"{""coordinates"": [-2.54656092619995, 47.958127492446124], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRON:ST:ARCOM@JOSPL;DREGLRRON:ST:ARCOM@JOSPL;Josselin Place du 18 Juin 1940;56091;Josselin;-2.546561;47.958126
48.63595869662164, -2.119349206775881;"{""coordinates"": [-2.119349206775881, 48.63595869662164], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SLULON2;D35SLULON2;Saint-Lunaire/ Longchamp;35287;Saint-Lunaire;-2.119323;48.63593
48.452881176073205, -4.06547915970782;"{""coordinates"": [-4.06547915970782, 48.452881176073205], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502582;D29502582;Bourg;29131;Locmélar;-4.0652223;48.452965
48.10371507374831, -3.9777809942447093;"{""coordinates"": [-3.977780994244709, 48.10371507374831], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501130;D29501130;Bourg;29048;Edern;-3.9777858;48.103775
48.62739594344963, -2.0558421966968132;"{""coordinates"": [-2.055842196696813, 48.62739594344963], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@DNDEGL;D35ARCOM@DNDEGL;Dinard Eglise Notre-Dame;35093;Dinard;-2.05596;48.6274
48.09181428862554, -4.336328006185402;"{""coordinates"": [-4.336328006185402, 48.09181428862554], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501090;D29501090;Ancienne Gare;29046;Douarnenez;-4.3365498;48.09212
48.477478682949005, -2.7239492331906696;"{""coordinates"": [-2.72394923319067, 48.477478682949005], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501297;D221501297;Croix Gibat;22360;Trégueux;-2.7230372;48.47693
48.055865632328604, -1.507867933023636;"{""coordinates"": [-1.507867933023636, 48.055865632328604], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351511;D351511;Châteaugiron/Beaujardin;35069;Châteaugiron;-1.507859;48.05572
48.13179094358662, -2.223055782755627;"{""coordinates"": [-2.223055782755627, 48.13179094358662], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35GAEEGL1;D35GAEEGL1;Gaël /Église;35117;Gaël;-2.22305;48.1318
48.11164422175187, -1.5327263020762918;"{""coordinates"": [-1.532726302076292, 48.11164422175187], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35707;D35707;Noyal-sur-Vilaine/Mabilais;35207;Noyal-sur-Vilaine;-1.532525;48.11205
48.472171134949306, -4.37467999670003;"{""coordinates"": [-4.37467999670003, 48.472171134949306], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501986;D29501986;Bourg;29095;Kersaint-Plabennec;-4.37468;48.47217
48.379110406006426, -4.322690806470092;"{""coordinates"": [-4.322690806470092, 48.379110406006426], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502741;D29502741;Saint-Jacob;29140;Loperhet;-4.3226414;48.379047
48.58335688115533, -4.555047542152066;"{""coordinates"": [-4.555047542152066, 48.58335688115533], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502115;D29502115;Bel Air;29101;Landéda;-4.554821;48.58306
47.76160651429525, -3.351960392212268;"{""coordinates"": [-3.351960392212268, 47.76160651429525], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000544;D562000544;Général Leclerc;56098;Lanester;-3.3520288;47.761593
48.31490578207251, -1.7184518133383309;"{""coordinates"": [-1.718451813338331, 48.31490578207251], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352895;D352895;GUIPEL La Plousière;35128;Guipel;-1.7183126;48.314995
48.66498093526758, -4.304731215143515;"{""coordinates"": [-4.304731215143515, 48.66498093526758], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500513;D29500513;Kervillo;29021;Plounéour-Brignogan-Plages;-4.304681;48.66517
47.8754007451528, -1.6785109043748796;"{""coordinates"": [-1.67851090437488, 47.8754007451528], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35866;D35866;Pléchâtel/Le Chatelier;35221;Pléchâtel;-1.678568;47.875362
48.28377433035619, -4.462071649947246;"{""coordinates"": [-4.462071649947246, 48.28377433035619], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502434;D29502434;Rue de l'Aviation;29120;Lanvéoc;-4.4618826;48.283855
47.85494043465756, -3.8458514124123524;"{""coordinates"": [-3.845851412412352, 47.85494043465756], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506371;D29506371;Cimetière;29293;Trégunc;-3.8459017;47.854874
48.2198419715576, -3.9784922868050057;"{""coordinates"": [-3.978492286805006, 48.2198419715576], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503161;D29503161;Maison Familiale;29162;Pleyben;-3.9784968;48.219852
47.717415399731706, -3.010025177167172;"{""coordinates"": [-3.010025177167172, 47.717415399731706], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000130;D562000130;Brec'h/Corn er Hoët;56023;Brech;-3.0101733;47.717793
48.017870889266014, -4.211782395217922;"{""coordinates"": [-4.211782395217922, 48.017870889266014], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503481;D29503481;Centre;29173;Plonéis;-4.2137494;48.018715
48.633589480105094, -2.107611890500704;"{""coordinates"": [-2.107611890500704, 48.633589480105094], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@SLUPONT;D35ARCOM@SLUPONT;Saint-Lunaire Le Pontual;35287;Saint-Lunaire;-2.10761;48.6336
48.01018827148524, -1.4298020240587708;"{""coordinates"": [-1.429802024058771, 48.01018827148524], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D3514178;D3514178;Piré-sur-Seiche/Centre;35220;Piré-Chancé;-1.429761;48.010254
48.66824523847254, -2.916129025821511;"{""coordinates"": [-2.916129025821511, 48.66824523847254], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500796;D221500796;St-Yves;22222;Plouha;-2.9162934;48.668102
48.78203258364546, -3.1473544350392384;"{""coordinates"": [-3.147354435039238, 48.78203258364546], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500717;D221500717;Kerantour;22196;Pleudaniel;-3.1469543;48.78234
48.37657138752787, -2.0926491266443508;"{""coordinates"": [-2.092649126644351, 48.37657138752787], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500064;D221500064;BRUSVILY Le Creux;22380;Trévron;-2.0922625;48.37668
48.49121488929675, -2.185239599188481;"{""coordinates"": [-2.185239599188481, 48.49121488929675], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500144;D221500144;Poissonnais;22048;Corseul;-2.184934;48.491055
47.79769782292058, -4.285259110860742;"{""coordinates"": [-4.285259110860742, 47.79769782292058], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501620;D29501620;Rue de la Palue;29072;Le Guilvinec;-4.285367;47.79779
47.98678555407668, -1.8746527362125704;"{""coordinates"": [-1.87465273621257, 47.98678555407668], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D3512960;D3512960;Goven/La Hillandais;35123;Goven;-1.87448;47.9868
48.61564964939123, -2.11910361284354;"{""coordinates"": [-2.11910361284354, 48.61564964939123], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SBMBRUN1;D35SBMBRUN1;Saint-Briac/ Ville Brunet;35256;Saint-Briac-sur-Mer;-2.11912;48.6156
48.342528480448465, -4.75546217440001;"{""coordinates"": [-4.75546217440001, 48.342528480448465], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500929;D29500929;Kérinou;29040;Le Conquet;-4.755462;48.34253
48.16165141280462, -2.7544896036799456;"{""coordinates"": [-2.754489603679946, 48.16165141280462], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:ST:LDA1G1;DREGLRRNS:ST:LDA1G1;Loudéac ZI Sud;22136;Loudéac;-2.7544525;48.16162
48.21609928440093, -3.035784918527705;"{""coordinates"": [-3.035784918527705, 48.21609928440093], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500066;D221500066;église;22033;Caurel;-3.0358098;48.216293
47.63605362871974, -2.159764940960312;"{""coordinates"": [-2.159764940960312, 47.63605362871974], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000138;D562000138;Rue de Redon;56001;Allaire;-2.1594465;47.63589
48.17989006744747, -2.7352289810999526;"{""coordinates"": [-2.735228981099953, 48.17989006744747], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRON:ST:ARCOM@LOUTRI;DREGLRRON:ST:ARCOM@LOUTRI;Loudéac Triskell;22136;Loudéac;-2.735229;48.17989
47.889245036215094, -3.9176445859532754;"{""coordinates"": [-3.917644585953275, 47.889245036215094], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500896;D29500896;Maison Blanche;29039;Concarneau;-3.9177508;47.889305
47.85544488255215, -3.983337139914208;"{""coordinates"": [-3.983337139914208, 47.85544488255215], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501325;D29501325;Beg-Meil Plage;29058;Fouesnant;-3.9833348;47.855267
48.51742036780838, -2.7788653116248945;"{""coordinates"": [-2.778865311624894, 48.51742036780838], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501004;D221501004;ST BRIEUC St Jouan;22278;Saint-Brieuc;-2.7788022;48.51751
48.479040593298784, -4.4377529388722055;"{""coordinates"": [-4.437752938872205, 48.479040593298784], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503105;D29503105;Kerlin;29160;Plabennec;-4.4373198;48.47954
48.13473429504621, -2.083310664332814;"{""coordinates"": [-2.083310664332814, 48.13473429504621], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@GANCE;D35ARCOM@GANCE;St Maugan Centre;35295;Saint-Maugan;-2.08328;48.1348
47.87343878464569, -3.0142297483999885;"{""coordinates"": [-3.014229748399988, 47.87343878464569], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000532;D562000532;Collège Mathurin Martin;56010;Baud;-3.0142298;47.87344
48.35892187842141, -1.1928659042895307;"{""coordinates"": [-1.192865904289531, 48.35892187842141], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352837;D352837;FOUGERES Hôpital;35115;Fougères;-1.19275;48.358974
48.48909941654897, -3.6722403041166514;"{""coordinates"": [-3.672240304116651, 48.48909941654897], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502359;D29502359;Bourg;29114;Lannéanou;-3.6719675;48.48908
48.57342667477115, -4.533019693549918;"{""coordinates"": [-4.533019693549918, 48.57342667477115], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502400;D29502400;Flescou;29117;Lannilis;-4.53277;48.57358
48.60580154823061, -4.113565725177696;"{""coordinates"": [-4.113565725177696, 48.60580154823061], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504699;D29504699;Berven Chapelle;29213;Plouzévédé;-4.1135044;48.605774
48.59919999905016, -1.9724100000000202;"{""coordinates"": [-1.97241, 48.59919999905016], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SJOCE1;D35SJOCE1;Saint-Jouan /Centre;35284;Saint-Jouan-des-Guérets;-1.97241;48.5992
48.65370971937351, -4.407716827008433;"{""coordinates"": [-4.407716827008433, 48.65370971937351], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501944;D29501944;Boutrouille;29091;Kerlouan;-4.406656;48.6537
48.13179094358662, -2.223055782755627;"{""coordinates"": [-2.223055782755627, 48.13179094358662], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@GAEEGL;D35ARCOM@GAEEGL;Gaël Église;35117;Gaël;-2.22305;48.1318
48.58789163338892, -4.574914972509925;"{""coordinates"": [-4.574914972509925, 48.58789163338892], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502134;D29502134;Bourg;29101;Landéda;-4.57501;48.58794
48.585307950750064, -2.517663699099944;"{""coordinates"": [-2.517663699099944, 48.585307950750064], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500855;D221500855;croix verte-les rues;22186;Pléneuf-Val-André;-2.5176637;48.585308
47.866794149978, -2.4222378177673267;"{""coordinates"": [-2.422237817767327, 47.866794149978], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000476;D562000476;LA CHAPELLE CARO_Mairie;56197;Val d'Oust;-2.4223378;47.86684
48.72998728287347, -3.4451248798765257;"{""coordinates"": [-3.445124879876526, 48.72998728287347], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500393;D221500393;Park Nevez;22113;Lannion;-3.4452953;48.72995
48.74669437112733, -3.2632639059261948;"{""coordinates"": [-3.263263905926195, 48.74669437112733], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500447;D221500447;Mairie;22264;La Roche-Jaudy;-3.262897;48.74684
48.06069747974676, -3.83225310099995;"{""coordinates"": [-3.83225310099995, 48.06069747974676], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500946;D29500946;Centre;29041;Coray;-3.8322532;48.060696
47.97175228459637, -1.795941963225385;"{""coordinates"": [-1.795941963225385, 47.97175228459637], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351327;D351327;Guichen/Prairie;35126;Guichen;-1.7961226;47.971573
48.36221126061084, -4.701248408556296;"{""coordinates"": [-4.701248408556296, 48.36221126061084], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504049;D29504049;La Grange;29190;Plougonvelin;-4.701757;48.361843
48.62570145107095, -2.136659135255651;"{""coordinates"": [-2.136659135255651, 48.62570145107095], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SBMHOU1;D35SBMHOU1;Saint-Briac/ La Houle;35256;Saint-Briac-sur-Mer;-2.13669;48.6257
48.33067919347645, -4.292548678401506;"{""coordinates"": [-4.292548678401506, 48.33067919347645], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502659;D29502659;Prat Pan;29137;Logonna-Daoulas;-4.292513;48.33073
48.012116058376854, -4.095249318339767;"{""coordinates"": [-4.095249318339767, 48.012116058376854], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505184;D29505184;Cité administrative;29232;Quimper;-4.095349;48.01213
47.93070179064595, -2.1279468268;"{""coordinates"": [-2.1279468268, 47.93070179064595], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRON:GUCOE1;DREGLRRON:GUCOE1;Coetiquidan;56075;Guer;-2.1279469;47.930702
48.474849342749295, -2.01796559970001;"{""coordinates"": [-2.01796559970001, 48.474849342749295], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501230;D221501230;Mairie;22339;Taden;-2.0179656;48.47485
47.920971349890586, -2.8374242774636054;"{""coordinates"": [-2.837424277463605, 47.920971349890586], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000341;D562000341;Porh Legal;56140;Moréac;-2.8376489;47.92105
47.68574064744451, -2.2139860699000526;"{""coordinates"": [-2.213986069900053, 47.68574064744451], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000011;D562000011;Lycée;56221;Saint-Jacut-les-Pins;-2.2139862;47.68574
47.68928499964716, -2.5421470123614816;"{""coordinates"": [-2.542147012361482, 47.68928499964716], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000581;D562000581;Place de l'église;56261;La Vraie-Croix;-2.5421708;47.68926
48.11492739477137, -1.5906801788678813;"{""coordinates"": [-1.590680178867881, 48.11492739477137], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35722;D35722;Cesson-Sévigné/Haut Grippé;35051;Cesson-Sévigné;-1.5907;48.114975
48.36014532553841, -2.6358267897800856;"{""coordinates"": [-2.635826789780086, 48.36014532553841], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500487;D221500487;Centre;22153;Moncontour;-2.635868;48.36021
48.55165644054983, -4.538113875599949;"{""coordinates"": [-4.538113875599949, 48.55165644054983], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506289;D29506289;Eglise;29290;Tréglonou;-4.538114;48.551655
48.40356169984882, -4.722397862400008;"{""coordinates"": [-4.722397862400008, 48.40356169984882], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504373;D29504373;Mairie;29201;Ploumoguer;-4.722398;48.40356
48.5844579792514, -2.5352301071518872;"{""coordinates"": [-2.535230107151887, 48.5844579792514], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500850;D221500850;Lourmel;22186;Pléneuf-Val-André;-2.5350924;48.584496
48.559877755464, -4.338779083234301;"{""coordinates"": [-4.338779083234301, 48.559877755464], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501263;D29501263;Bourg;29055;Le Folgoët;-4.3389397;48.559902
48.51813651360323, -2.224220851998754;"{""coordinates"": [-2.224220851998754, 48.51813651360323], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500709;D221500709;Nazareth;22172;Plancoët;-2.224531;48.51807
48.06019964369622, -1.5490850818952033;"{""coordinates"": [-1.549085081895203, 48.06019964369622], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D3512868;D3512868;Domloup/Le Bois Hamon;35099;Domloup;-1.550291;48.060333
48.19144905132165, -2.7622451504321703;"{""coordinates"": [-2.76224515043217, 48.19144905132165], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500330;D221500330;Ker Hervé;22136;Loudéac;-2.7621698;48.191437
47.538066752743745, -2.3975235207999854;"{""coordinates"": [-2.397523520799985, 47.538066752743745], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000073;D562000073;Corne Du Cerf;56004;Arzal;-2.3975234;47.538067
48.2197268521141, -1.4958628367444196;"{""coordinates"": [-1.49586283674442, 48.2197268521141], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D356465;D356465;LIFFRE Sévailles;35152;Liffré;-1.496705;48.21954
48.11330039843357, -1.6752065335478088;"{""coordinates"": [-1.675206533547809, 48.11330039843357], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D356475;D356475;RENNES Fossés;35238;Rennes;-1.675244;48.113304
48.01446751181645, -4.486839808965522;"{""coordinates"": [-4.486839808965522, 48.01446751181645], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504296;D29504296;Bourg;29197;Plouhinec;-4.48669;48.014328
48.02133801017001, -4.266876008301972;"{""coordinates"": [-4.266876008301972, 48.02133801017001], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501503;D29501503;Bourg;29065;Gourlizon;-4.266809;48.02122
48.675541173110446, -2.9314166864742988;"{""coordinates"": [-2.931416686474299, 48.675541173110446], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500804;D221500804;La Poste;22222;Plouha;-2.9314642;48.675568
48.51472591848813, -1.946737134606043;"{""coordinates"": [-1.946737134606043, 48.51472591848813], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500607;D221500607;PLEUDIHEN La Motte;22197;Pleudihen-sur-Rance;-1.9468976;48.51475
47.66443253092653, -2.9827470005112713;"{""coordinates"": [-2.982747000511271, 47.66443253092653], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000255;D562000255;Place du Loch;56007;Auray;-2.983115;47.66454
48.54615063708437, -2.2137776788014474;"{""coordinates"": [-2.213777678801447, 48.54615063708437], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500135;D221500135;Coll. Immaculée-Conception;22049;Créhen;-2.2138011;48.546143
47.9688057874384, -1.7989233011908887;"{""coordinates"": [-1.798923301190889, 47.9688057874384], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351328;D351328;Guichen/Presbytère;35126;Guichen;-1.798933;47.968864
48.278704914948065, -3.5495964198999803;"{""coordinates"": [-3.54959641989998, 48.278704914948065], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500559;D29500559;Lycée Paul Sérusier;29024;Carhaix-Plouguer;-3.5495963;48.278706
48.19582849165266, -4.3021448171279015;"{""coordinates"": [-4.302144817127902, 48.19582849165266], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505666;D29505666;Pentrez;29256;Saint-Nic;-4.302773;48.19605
48.62679763035632, -2.0024040733731905;"{""coordinates"": [-2.00240407337319, 48.62679763035632], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SMABALU1;D35SMABALU1;Saint-Malo /Lycée Jacques Cartier;35288;Saint-Malo;-2.0024;48.6268
48.46769055256421, -4.640301814205262;"{""coordinates"": [-4.640301814205262, 48.46769055256421], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502422;D29502422;Lanvénec;29119;Lanrivoaré;-4.6404552;48.467735
48.19037464628809, -4.059679039918709;"{""coordinates"": [-4.059679039918709, 48.19037464628809], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505482;D29505482;Mairie;29243;Saint-Coulitz;-4.059711;48.190464
48.40922385135589, -2.3230628276332035;"{""coordinates"": [-2.323062827633203, 48.40922385135589], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501357;D221501357;JUGON LES LACS Poste;22084;Jugon-les-lacs - Commune nouvelle;-2.3230228;48.409203
48.50819276655668, -2.7664705160378316;"{""coordinates"": [-2.766470516037832, 48.50819276655668], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:SBC1A3;DREGLRRNS:SBC1A3;Gare SNCF;22278;Saint-Brieuc;-2.766493;48.508095
48.10984320747523, -1.6735189680046394;"{""coordinates"": [-1.673518968004639, 48.10984320747523], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D353261;D353261;RENNES Pasteur Richemont;35238;Rennes;-1.673519;48.109844
48.01565985370778, -4.082333102200473;"{""coordinates"": [-4.082333102200473, 48.01565985370778], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505132;D29505132;Gourvily;29232;Quimper;-4.0821314;48.015697
48.3194507557992, -3.858726182794292;"{""coordinates"": [-3.858726182794292, 48.3194507557992], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502747;D29502747;Bourg;29141;Loqueffret;-3.8587136;48.319427
48.43360892163419, -4.7210686003113675;"{""coordinates"": [-4.721068600311368, 48.43360892163419], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503651;D29503651;Beg Avel;29177;Plouarzel;-4.721135;48.433655
48.675244354109346, -2.932013832700519;"{""coordinates"": [-2.932013832700519, 48.675244354109346], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500788;D221500788;Coll. Public;22222;Plouha;-2.9336998;48.674576
47.9133142751405, -1.3892148981288361;"{""coordinates"": [-1.389214898128836, 47.9133142751405], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351235;D351235;Retiers/Gare;35239;Retiers;-1.38928;47.91337
48.6014970773699, -2.9422477463077623;"{""coordinates"": [-2.942247746307762, 48.6014970773699], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501252;D221501252;Centre;22361;Tréguidel;-2.9423115;48.601463
48.55311515234135, -2.946608554225354;"{""coordinates"": [-2.946608554225354, 48.55311515234135], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500742;D221500742;Gare Routière;22182;Plélo;-2.9468;48.55313
47.91454005353247, -4.060414117358655;"{""coordinates"": [-4.060414117358655, 47.91454005353247], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503132;D29503132;Les Primevères;29161;Pleuven;-4.060389;47.914757
